link,location,no_checkins_all_time,no_users_all_time,monthly,beer_name,beer_stye,abv,ibu,beer_rating,raters,added,beer_link
https://untappd.com/brewery/211839,"Stüsslingen, Solothurn Switzerland",841,109,1,Chocked-Up 4'C IPA,IPA - American,7.06% ABV,150 IBU,(4.46),12 Ratings,Added 04/01/16,https://untappd.com/b/4655-brew-co-chocked-up-4-c-ipa/1491119
https://untappd.com/brewery/211839,"Stüsslingen, Solothurn Switzerland",841,109,1,Harvest Season Pumpkin Ale,Pumpkin / Yam Beer,6.7% ABV,27 IBU,(4.37),15 Ratings,Added 11/03/16,https://untappd.com/b/4655-brew-co-harvest-season-pumpkin-ale/1804336
https://untappd.com/brewery/211839,"Stüsslingen, Solothurn Switzerland",841,109,1,Rain Drop - Kölsch Style Ale,Kölsch,4.78% ABV,25 IBU,(4.67),16 Ratings,Added 05/15/18,https://untappd.com/b/4655-brew-co-rain-drop-kolsch-style-ale/2650917
https://untappd.com/brewery/211839,"Stüsslingen, Solothurn Switzerland",841,109,1,White Swan - HefeweizenBock,Bock - Weizenbock,7.2% ABV,26 IBU,(N/A),8 Ratings,Added 04/22/17,https://untappd.com/b/4655-brew-co-white-swan-hefeweizenbock/2055792
https://untappd.com/brewery/211839,"Stüsslingen, Solothurn Switzerland",841,109,1,White Swan - Wit,Witbier,5.34% ABV,18 IBU,(4.73),13 Ratings,Added 08/22/18,https://untappd.com/b/4655-brew-co-white-swan-wit/2809744
https://untappd.com/brewery/211839,"Stüsslingen, Solothurn Switzerland",841,109,1,Rain Drop Spring Ale,Pale Ale - International,3.91% ABV,53 IBU,(4.25),10 Ratings,Added 04/22/16,https://untappd.com/b/4655-brew-co-rain-drop-spring-ale/1520963
https://untappd.com/brewery/211839,"Stüsslingen, Solothurn Switzerland",841,109,1,Retired Bear Brown Ale,Brown Ale - American,7.16% ABV,64 IBU,(4.46),11 Ratings,Added 03/11/17,https://untappd.com/b/4655-brew-co-retired-bear-brown-ale/1990420
https://untappd.com/brewery/211839,"Stüsslingen, Solothurn Switzerland",841,109,1,Choked-Up NEIPA,IPA - New England,6.51% ABV,115 IBU,(N/A),9 Ratings,Added 07/31/17,https://untappd.com/b/4655-brew-co-choked-up-neipa/2221269
https://untappd.com/brewery/211839,"Stüsslingen, Solothurn Switzerland",841,109,1,Red Nose Christmas Ale ,Winter Ale,4.54% ABV,34 IBU,(4.44),10 Ratings,Added 11/21/15,https://untappd.com/b/4655-brew-co-red-nose-christmas-ale-2015/1322007
https://untappd.com/brewery/211839,"Stüsslingen, Solothurn Switzerland",841,109,1,Chocked-Up Black IPA,IPA - Black / Cascadian Dark Ale,8.48% ABV,126 IBU,(4.73),12 Ratings,Added 02/24/18,https://untappd.com/b/4655-brew-co-chocked-up-black-ipa/2526642
https://untappd.com/brewery/211839,"Stüsslingen, Solothurn Switzerland",841,109,1,Rain Drop - Hoppy Junior,Pale Ale - New England,5.44% ABV,42 IBU,(4.77),15 Ratings,Added 07/13/18,https://untappd.com/b/4655-brew-co-rain-drop-hoppy-junior/2745940
https://untappd.com/brewery/211839,"Stüsslingen, Solothurn Switzerland",841,109,1,White Swan Amarillo Wheat,Hefeweizen,4.73% ABV,N/A IBU,(N/A),9 Ratings,Added 07/30/15,https://untappd.com/b/4655-brew-co-white-swan-amarillo-wheat/1180454
https://untappd.com/brewery/211839,"Stüsslingen, Solothurn Switzerland",841,109,1,Chocked-Up sMasH IPA - Citra,IPA - American,7.16% ABV,140 IBU,(N/A),8 Ratings,Added 08/23/16,https://untappd.com/b/4655-brew-co-chocked-up-smash-ipa-citra/1702294
https://untappd.com/brewery/347217,Switzerland,673,575,6,L' Echappée,Pale Ale - Belgian,6.2% ABV,N/A IBU,(3.68),481 Ratings,Added 06/23/17,https://untappd.com/b/the-alps-l-echappee/2158807
https://untappd.com/brewery/347217,Switzerland,673,575,6,L'Echappée,Belgian Strong Golden Ale,6.2% ABV,N/A IBU,(3.55),33 Ratings,Added 09/02/18,https://untappd.com/b/domaines-rouvinez-l-echappee/2827770
https://untappd.com/brewery/347217,Switzerland,673,575,6,Bière Médiévale,IPA - Session / India Session Ale,6.2% ABV,N/A IBU,(N/A),4 Ratings,Added 10/25/18,https://untappd.com/b/domaines-rouvinez-biere-medievale/2908474
https://untappd.com/brewery/347217,Switzerland,673,575,6,Bière Médiévale,Farmhouse Ale - Saison,5.2% ABV,N/A IBU,(N/A),2 Ratings,Added 08/14/18,https://untappd.com/b/the-alps-biere-medievale/2797709
https://untappd.com/brewery/347217,Switzerland,673,575,6,The Street,Traditional Ale,N/A ABV,N/A IBU,(N/A),1 Rating,Added 09/24/17,https://untappd.com/b/the-alps-the-street/2308196
https://untappd.com/brewery/250798,"Faulensee, Bern/Berne Switzerland",568,213,2,Spiezer-Bier,Pale Ale - International,5.2% ABV,32 IBU,(3.73),54 Ratings,Added 12/16/18,https://untappd.com/b/old-school-faulensee-spiezer-bier/2992660
https://untappd.com/brewery/250798,"Faulensee, Bern/Berne Switzerland",568,213,2,Black Scottish Stout,Stout - Other,6.5% ABV,N/A IBU,(3.45),41 Ratings,Added 02/06/16,https://untappd.com/b/old-school-faulensee-black-scottish-stout/1416705
https://untappd.com/brewery/250798,"Faulensee, Bern/Berne Switzerland",568,213,2,Canmore,IPA - Triple,7.5% ABV,N/A IBU,(3.63),37 Ratings,Added 04/26/18,https://untappd.com/b/old-school-faulensee-canmore/2620379
https://untappd.com/brewery/250798,"Faulensee, Bern/Berne Switzerland",568,213,2,Peace Make Beer Not War,Red Ale - American Amber / Red,5% ABV,48 IBU,(3.83),34 Ratings,Added 02/05/16,https://untappd.com/b/old-school-faulensee-peace-make-beer-not-war/1415152
https://untappd.com/brewery/250798,"Faulensee, Bern/Berne Switzerland",568,213,2,Black Bird,Stout - Coffee,6% ABV,N/A IBU,(3.52),29 Ratings,Added 04/26/18,https://untappd.com/b/old-school-faulensee-black-bird/2620444
https://untappd.com/brewery/250798,"Faulensee, Bern/Berne Switzerland",568,213,2,Bière de garde,Bière de Garde,6.4% ABV,N/A IBU,(3.6),22 Ratings,Added 11/17/18,https://untappd.com/b/old-school-faulensee-biere-de-garde/2947274
https://untappd.com/brewery/250798,"Faulensee, Bern/Berne Switzerland",568,213,2,Spitfire,IPA - American,5.2% ABV,50 IBU,(3.4),20 Ratings,Added 04/15/16,https://untappd.com/b/old-school-faulensee-spitfire/1510031
https://untappd.com/brewery/250798,"Faulensee, Bern/Berne Switzerland",568,213,2,Kazbek Marolino,Brown Ale - Other,7% ABV,38 IBU,(3.04),18 Ratings,Added 06/28/18,https://untappd.com/b/old-school-faulensee-kazbek-marolino/2722567
https://untappd.com/brewery/250798,"Faulensee, Bern/Berne Switzerland",568,213,2,Wakatu Wheat,Hefeweizen,4.8% ABV,27 IBU,(3.52),15 Ratings,Added 02/04/16,https://untappd.com/b/old-school-faulensee-wakatu-wheat/1414291
https://untappd.com/brewery/250798,"Faulensee, Bern/Berne Switzerland",568,213,2,Mascalzone Tripel,Belgian Tripel,8% ABV,38 IBU,(3.7),16 Ratings,Added 04/17/16,https://untappd.com/b/old-school-faulensee-mascalzone-tripel/1515638
https://untappd.com/brewery/250798,"Faulensee, Bern/Berne Switzerland",568,213,2,Experience,IPA - International,6% ABV,N/A IBU,(3.37),15 Ratings,Added 03/05/18,https://untappd.com/b/old-school-faulensee-experience/2540312
https://untappd.com/brewery/250798,"Faulensee, Bern/Berne Switzerland",568,213,2,Strong Golden Abbey,Belgian Strong Golden Ale,6.5% ABV,35 IBU,(3.78),15 Ratings,Added 11/18/16,https://untappd.com/b/old-school-faulensee-strong-golden-abbey/1824670
https://untappd.com/brewery/250798,"Faulensee, Bern/Berne Switzerland",568,213,2,Casablanca,Belgian Strong Golden Ale,7.5% ABV,20 IBU,(3.79),15 Ratings,Added 11/07/19,https://untappd.com/b/old-school-faulensee-casablanca/3519103
https://untappd.com/brewery/250798,"Faulensee, Bern/Berne Switzerland",568,213,2,Thinking of You,Pale Ale - International,5.8% ABV,48 IBU,(3.25),14 Ratings,Added 12/02/16,https://untappd.com/b/old-school-faulensee-thinking-of-you/1844756
https://untappd.com/brewery/250798,"Faulensee, Bern/Berne Switzerland",568,213,2,Kalamansi,IPA - Session / India Session Ale,4.5% ABV,N/A IBU,(3.75),12 Ratings,Added 07/23/17,https://untappd.com/b/old-school-faulensee-kalamansi/2208932
https://untappd.com/brewery/250798,"Faulensee, Bern/Berne Switzerland",568,213,2,Galaxy,IPA - International,6.5% ABV,53 IBU,(3.69),13 Ratings,Added 10/11/18,https://untappd.com/b/old-school-faulensee-galaxy/2887154
https://untappd.com/brewery/250798,"Faulensee, Bern/Berne Switzerland",568,213,2,Old School IPA,IPA - American,5.5% ABV,48 IBU,(3.54),13 Ratings,Added 02/06/16,https://untappd.com/b/old-school-faulensee-old-school-ipa/1416502
https://untappd.com/brewery/250798,"Faulensee, Bern/Berne Switzerland",568,213,2,Red Rooster,Red Ale - Other,5.8% ABV,N/A IBU,(3.19),13 Ratings,Added 04/26/18,https://untappd.com/b/old-school-faulensee-red-rooster/2620495
https://untappd.com/brewery/250798,"Faulensee, Bern/Berne Switzerland",568,213,2,Sir Rossi,English Mild Ale,5% ABV,N/A IBU,(3.4),12 Ratings,Added 03/01/18,https://untappd.com/b/old-school-faulensee-sir-rossi/2534239
https://untappd.com/brewery/250798,"Faulensee, Bern/Berne Switzerland",568,213,2,Slam,Pale Ale - Belgian,4.8% ABV,N/A IBU,(3.59),11 Ratings,Added 11/07/19,https://untappd.com/b/old-school-faulensee-slam/3519110
https://untappd.com/brewery/250798,"Faulensee, Bern/Berne Switzerland",568,213,2,Mosaic Golding,IPA - International,6.2% ABV,35 IBU,(N/A),9 Ratings,Added 02/21/18,https://untappd.com/b/old-school-faulensee-mosaic-golding/2523296
https://untappd.com/brewery/250798,"Faulensee, Bern/Berne Switzerland",568,213,2,Opal,Pale Ale - English,6.2% ABV,44 IBU,(N/A),8 Ratings,Added 06/11/17,https://untappd.com/b/old-school-faulensee-opal/2139032
https://untappd.com/brewery/250798,"Faulensee, Bern/Berne Switzerland",568,213,2,Lemon Jack,Pale Ale - New England,5.6% ABV,40 IBU,(N/A),8 Ratings,Added 11/02/18,https://untappd.com/b/old-school-faulensee-lemon-jack/2921911
https://untappd.com/brewery/250798,"Faulensee, Bern/Berne Switzerland",568,213,2,Flagship,IPA - Brut,5.6% ABV,39 IBU,(N/A),6 Ratings,Added 02/16/19,https://untappd.com/b/old-school-faulensee-flagship/3084999
https://untappd.com/brewery/250798,"Faulensee, Bern/Berne Switzerland",568,213,2,Old School Seamaster,IPA - American,7.5% ABV,54 IBU,(N/A),8 Ratings,Added 03/09/19,https://untappd.com/b/old-school-faulensee-old-school-seamaster/3117972
https://untappd.com/brewery/42387,"Chur, Graubünden/Grigioni/Grischun Switzerland",616,535,0,Bündner Bier,Lager - Pale,4.9% ABV,N/A IBU,(3.15),460 Ratings,Added 08/24/13,https://untappd.com/b/brauerei-chur-bundner-bier/438231
https://untappd.com/brewery/42387,"Chur, Graubünden/Grigioni/Grischun Switzerland",616,535,0,Churer Bier,Lager - Helles,4.9% ABV,N/A IBU,(3.43),44 Ratings,Added 12/23/12,https://untappd.com/b/brauerei-chur-churer-bier/283528
https://untappd.com/brewery/42387,"Chur, Graubünden/Grigioni/Grischun Switzerland",616,535,0,Churerbier Spezial,Pilsner - Other,5.2% ABV,N/A IBU,(N/A),4 Ratings,Added 10/12/13,https://untappd.com/b/brauerei-chur-churerbier-spezial/475677
https://untappd.com/brewery/42387,"Chur, Graubünden/Grigioni/Grischun Switzerland",616,535,0,Bock Bier,Bock - Single / Traditional,7% ABV,N/A IBU,(N/A),5 Ratings,Added 04/17/16,https://untappd.com/b/brauerei-chur-bock-bier/1515375
https://untappd.com/brewery/42387,"Chur, Graubünden/Grigioni/Grischun Switzerland",616,535,0,Churerbier Dunkel,Dark Ale,6% ABV,N/A IBU,(N/A),3 Ratings,Added 10/12/13,https://untappd.com/b/brauerei-chur-churerbier-dunkel/475657
https://untappd.com/brewery/42387,"Chur, Graubünden/Grigioni/Grischun Switzerland",616,535,0,Churerbier Weisse,Hefeweizen,5% ABV,N/A IBU,(N/A),3 Ratings,Added 08/26/13,https://untappd.com/b/brauerei-chur-churerbier-weisse/440105
https://untappd.com/brewery/106534,"Schöfflisdorf, Zürich Switzerland",697,152,4,der gurken vorfall - the cucumber incident 2.0,Farmhouse Ale - Saison,4.8% ABV,23 IBU,(3.74),28 Ratings,Added 08/11/16,https://untappd.com/b/bzw-bierzunft-wehntal-der-gurken-vorfall-the-cucumber-incident-2-0/1684781
https://untappd.com/brewery/106534,"Schöfflisdorf, Zürich Switzerland",697,152,4,"Herr Schneider bitte ins Postlager, Herr Schneider...",Pilsner - German,5.8% ABV,63 IBU,(3.81),20 Ratings,Added 05/27/16,https://untappd.com/b/bzw-bierzunft-wehntal-herr-schneider-bitte-ins-postlager-herr-schneider/1573461
https://untappd.com/brewery/106534,"Schöfflisdorf, Zürich Switzerland",697,152,4,DIPA Double India Pale Ale,IPA - Imperial / Double,7.8% ABV,N/A IBU,(4),16 Ratings,Added 04/09/15,https://untappd.com/b/bzw-bierzunft-wehntal-dipa-double-india-pale-ale/1040726
https://untappd.com/brewery/106534,"Schöfflisdorf, Zürich Switzerland",697,152,4,William Wallace Freedom Fighter Ale,Scottish Ale,5% ABV,93 IBU,(3.62),17 Ratings,Added 04/29/15,https://untappd.com/b/bzw-bierzunft-wehntal-william-wallace-freedom-fighter-ale/1066125
https://untappd.com/brewery/106534,"Schöfflisdorf, Zürich Switzerland",697,152,4,Vincent Vega,California Common,6.5% ABV,N/A IBU,(3.88),15 Ratings,Added 07/07/17,https://untappd.com/b/bzw-bierzunft-wehntal-vincent-vega/2181777
https://untappd.com/brewery/106534,"Schöfflisdorf, Zürich Switzerland",697,152,4,winston the wolf wolfe,Sour - Gose,5% ABV,12 IBU,(4.07),15 Ratings,Added 07/07/17,https://untappd.com/b/bzw-bierzunft-wehntal-winston-the-wolf-wolfe/2181793
https://untappd.com/brewery/106534,"Schöfflisdorf, Zürich Switzerland",697,152,4,99 isch nööd ganz 100,Pale Ale - American,6.5% ABV,44 IBU,(3.6),15 Ratings,Added 11/02/16,https://untappd.com/b/bzw-bierzunft-wehntal-99-isch-nood-ganz-100/1803254
https://untappd.com/brewery/106534,"Schöfflisdorf, Zürich Switzerland",697,152,4,üüberhopped wit,Witbier,4.8% ABV,40 IBU,(3.48),15 Ratings,Added 01/24/17,https://untappd.com/b/bzw-bierzunft-wehntal-uuberhopped-wit/1921168
https://untappd.com/brewery/106534,"Schöfflisdorf, Zürich Switzerland",697,152,4,Tsingtao Flower Imperial Stout - Bourbon,Stout - Imperial / Double,8% ABV,60 IBU,(4),13 Ratings,Added 11/12/15,https://untappd.com/b/bzw-bierzunft-wehntal-tsingtao-flower-imperial-stout-bourbon/1309697
https://untappd.com/brewery/106534,"Schöfflisdorf, Zürich Switzerland",697,152,4,Little Beast,Brown Ale - English,6.66% ABV,25 IBU,(3.69),13 Ratings,Added 06/15/15,https://untappd.com/b/bzw-bierzunft-wehntal-little-beast/1125987
https://untappd.com/brewery/106534,"Schöfflisdorf, Zürich Switzerland",697,152,4,Boacidea Stout,Stout - Other,6% ABV,77 IBU,(3.9),13 Ratings,Added 06/19/15,https://untappd.com/b/bzw-bierzunft-wehntal-boacidea-stout/1128846
https://untappd.com/brewery/106534,"Schöfflisdorf, Zürich Switzerland",697,152,4,RYE PALE ALE,IPA - Rye,6.5% ABV,37 IBU,(3.85),13 Ratings,Added 03/04/17,https://untappd.com/b/bzw-bierzunft-wehntal-rye-pale-ale/1979512
https://untappd.com/brewery/106534,"Schöfflisdorf, Zürich Switzerland",697,152,4,blaccck,IPA - Black / Cascadian Dark Ale,6.5% ABV,50 IBU,(N/A),8 Ratings,Added 04/04/16,https://untappd.com/b/bzw-bierzunft-wehntal-blaccck/1496708
https://untappd.com/brewery/106534,"Schöfflisdorf, Zürich Switzerland",697,152,4,Mia Wallace,California Common,6.66% ABV,N/A IBU,(3.66),11 Ratings,Added 07/07/17,https://untappd.com/b/bzw-bierzunft-wehntal-mia-wallace/2181787
https://untappd.com/brewery/106534,"Schöfflisdorf, Zürich Switzerland",697,152,4,Bear,Pale Ale - American,6.2% ABV,50 IBU,(N/A),9 Ratings,Added 10/16/15,https://untappd.com/b/bzw-bierzunft-wehntal-bear/1276142
https://untappd.com/brewery/106534,"Schöfflisdorf, Zürich Switzerland",697,152,4,Der Gurken Dill Wit Vorfall,Witbier,4.8% ABV,N/A IBU,(N/A),8 Ratings,Added 06/27/17,https://untappd.com/b/bzw-bierzunft-wehntal-der-gurken-dill-wit-vorfall/2166108
https://untappd.com/brewery/106534,"Schöfflisdorf, Zürich Switzerland",697,152,4,The Gimp,Stout - Imperial / Double Milk,8.5% ABV,41 IBU,(4.08),10 Ratings,Added 07/08/17,https://untappd.com/b/bzw-bierzunft-wehntal-the-gimp/2184095
https://untappd.com/brewery/106534,"Schöfflisdorf, Zürich Switzerland",697,152,4,Adventsweize,Witbier,4.8% ABV,70 IBU,(N/A),8 Ratings,Added 03/14/15,https://untappd.com/b/bzw-bierzunft-wehntal-adventsweize/1008977
https://untappd.com/brewery/106534,"Schöfflisdorf, Zürich Switzerland",697,152,4,Landvogt Gessler 2015,Dark Ale,5.6% ABV,16 IBU,(N/A),8 Ratings,Added 07/31/15,https://untappd.com/b/bzw-bierzunft-wehntal-landvogt-gessler-2015/1180947
https://untappd.com/brewery/106534,"Schöfflisdorf, Zürich Switzerland",697,152,4,Spycher Amber,Lager - Amber,5.3% ABV,21 IBU,(N/A),8 Ratings,Added 02/05/16,https://untappd.com/b/bzw-bierzunft-wehntal-spycher-amber/1416050
https://untappd.com/brewery/106534,"Schöfflisdorf, Zürich Switzerland",697,152,4,PRIMAVERA,Pale Ale - American,5.8% ABV,32 IBU,(N/A),8 Ratings,Added 04/25/17,https://untappd.com/b/bzw-bierzunft-wehntal-primavera/2061122
https://untappd.com/brewery/106534,"Schöfflisdorf, Zürich Switzerland",697,152,4,Honey Bunny,IPA - New England,5.8% ABV,45 IBU,(N/A),7 Ratings,Added 07/07/17,https://untappd.com/b/bzw-bierzunft-wehntal-honey-bunny/2181785
https://untappd.com/brewery/106534,"Schöfflisdorf, Zürich Switzerland",697,152,4,Jules Winnfield,Stout - Imperial / Double,8.5% ABV,41 IBU,(N/A),7 Ratings,Added 07/07/17,https://untappd.com/b/bzw-bierzunft-wehntal-jules-winnfield/2181791
https://untappd.com/brewery/106534,"Schöfflisdorf, Zürich Switzerland",697,152,4,tropicale pale ale,Pale Ale - American,5.33% ABV,40 IBU,(N/A),5 Ratings,Added 08/11/16,https://untappd.com/b/bzw-bierzunft-wehntal-tropicale-pale-ale/1684764
https://untappd.com/brewery/106534,"Schöfflisdorf, Zürich Switzerland",697,152,4,Weizen Hell,Hefeweizen,5.5% ABV,9 IBU,(N/A),4 Ratings,Added 06/06/15,https://untappd.com/b/bzw-bierzunft-wehntal-weizen-hell/1114454
https://untappd.com/brewery/79970,"Wabern, Bern/Berne Switzerland",632,202,0,IPA,IPA - American,6.8% ABV,N/A IBU,(3.65),95 Ratings,Added 05/23/14,https://untappd.com/b/wabrau-ipa/690269
https://untappd.com/brewery/79970,"Wabern, Bern/Berne Switzerland",632,202,0,Hell,Lager - Helles,5.3% ABV,N/A IBU,(3.53),78 Ratings,Added 09/06/13,https://untappd.com/b/wabrau-hell/447371
https://untappd.com/brewery/79970,"Wabern, Bern/Berne Switzerland",632,202,0,Dunkel,Lager - Munich Dunkel,5.1% ABV,N/A IBU,(3.57),73 Ratings,Added 09/06/13,https://untappd.com/b/wabrau-dunkel/447402
https://untappd.com/brewery/79970,"Wabern, Bern/Berne Switzerland",632,202,0,Stout,Stout - Other,3.9% ABV,N/A IBU,(3.39),63 Ratings,Added 10/10/14,https://untappd.com/b/wabrau-stout/839630
https://untappd.com/brewery/79970,"Wabern, Bern/Berne Switzerland",632,202,0,Barrique,Festbier,7.6% ABV,N/A IBU,(3.54),52 Ratings,Added 04/27/17,https://untappd.com/b/wabrau-barrique/2063755
https://untappd.com/brewery/79970,"Wabern, Bern/Berne Switzerland",632,202,0,Jubiläumsbier,IPA - International,4.3% ABV,N/A IBU,(3.42),48 Ratings,Added 11/05/16,https://untappd.com/b/wabrau-jubilaumsbier/1806065
https://untappd.com/brewery/79970,"Wabern, Bern/Berne Switzerland",632,202,0,Roggen,Roggenbier,6.2% ABV,N/A IBU,(3.28),40 Ratings,Added 04/29/16,https://untappd.com/b/wabrau-roggen/1531434
https://untappd.com/brewery/79970,"Wabern, Bern/Berne Switzerland",632,202,0,Bock,Bock - Single / Traditional,6.8% ABV,N/A IBU,(3.41),36 Ratings,Added 10/04/14,https://untappd.com/b/wabrau-bock/832633
https://untappd.com/brewery/79970,"Wabern, Bern/Berne Switzerland",632,202,0,Wit,Witbier,4.8% ABV,N/A IBU,(2.73),14 Ratings,Added 06/15/19,https://untappd.com/b/wabrau-wit/3281956
https://untappd.com/brewery/79970,"Wabern, Bern/Berne Switzerland",632,202,0,Red Ale,Red Ale - Irish,3.7% ABV,N/A IBU,(3.5),12 Ratings,Added 02/26/18,https://untappd.com/b/wabrau-red-ale/2531465
https://untappd.com/brewery/79970,"Wabern, Bern/Berne Switzerland",632,202,0,Alt,Altbier,N/A ABV,N/A IBU,(N/A),2 Ratings,Added 02/07/20,https://untappd.com/b/wabrau-alt/3662034
https://untappd.com/brewery/79970,"Wabern, Bern/Berne Switzerland",632,202,0,Weizen,Hefeweizen,4.9% ABV,N/A IBU,(N/A),2 Ratings,Added 04/27/18,https://untappd.com/b/wabrau-weizen/2621869
https://untappd.com/brewery/202888,"Glattpark, Zürich Switzerland",605,477,1,Amsal Premium,Blonde Ale,4.9% ABV,N/A IBU,(2.83),245 Ratings,Added 07/11/15,https://untappd.com/b/nubia-brew-amsal-premium/1157637
https://untappd.com/brewery/202888,"Glattpark, Zürich Switzerland",605,477,1,Mulu Amber,Lager - Amber,5.5% ABV,N/A IBU,(3.38),186 Ratings,Added 05/14/15,https://untappd.com/b/nubia-brew-mulu-amber/1084878
https://untappd.com/brewery/202888,"Glattpark, Zürich Switzerland",605,477,1,Ras Teferi Edel,Lager - Helles,4.5% ABV,N/A IBU,(2.91),55 Ratings,Added 11/17/16,https://untappd.com/b/nubia-brew-ras-teferi-edel/1823511
https://untappd.com/brewery/202888,"Glattpark, Zürich Switzerland",605,477,1,Black Lion Special,Porter - Other,5% ABV,N/A IBU,(N/A),9 Ratings,Added 11/17/16,https://untappd.com/b/nubia-brew-black-lion-special/1823555
https://untappd.com/brewery/202888,"Glattpark, Zürich Switzerland",605,477,1,Bier Aus Reis,Specialty Grain,5.5% ABV,N/A IBU,(3.07),11 Ratings,Added 11/04/18,https://untappd.com/b/nubia-brew-bier-aus-reis/2926568
https://untappd.com/brewery/202888,"Glattpark, Zürich Switzerland",605,477,1,Arada Lager,Lager - Helles,4.8% ABV,N/A IBU,(N/A),4 Ratings,Added 04/07/18,https://untappd.com/b/nubia-brew-arada-lager/2591754
https://untappd.com/brewery/202888,"Glattpark, Zürich Switzerland",605,477,1,Injera Special Beer,Lager - Pale,4.5% ABV,N/A IBU,(N/A),1 Rating,Added 06/07/19,https://untappd.com/b/nubia-brew-injera-special-beer/3268466
https://untappd.com/brewery/198235,"Adliswil, Zürich Switzerland",594,308,2,Züri Pale Ale,Pale Ale - American,5.5% ABV,N/A IBU,(3.31),141 Ratings,Added 11/19/16,https://untappd.com/b/faberbrau-zuri-pale-ale/1827910
https://untappd.com/brewery/198235,"Adliswil, Zürich Switzerland",594,308,2,Faber Stout,Stout - Other,6% ABV,N/A IBU,(3.31),83 Ratings,Added 11/19/16,https://untappd.com/b/faberbrau-faber-stout/1827904
https://untappd.com/brewery/198235,"Adliswil, Zürich Switzerland",594,308,2,Faber Amber,Pale Ale - English,5% ABV,N/A IBU,(3.12),91 Ratings,Added 11/19/16,https://untappd.com/b/faberbrau-faber-amber/1827906
https://untappd.com/brewery/198235,"Adliswil, Zürich Switzerland",594,308,2,Hell,Lager - Pale,5% ABV,N/A IBU,(2.96),95 Ratings,Added 04/19/15,https://untappd.com/b/faberbrau-hell/1053135
https://untappd.com/brewery/198235,"Adliswil, Zürich Switzerland",594,308,2,Albis Pale Ale,Pale Ale - International,6% ABV,N/A IBU,(3.54),51 Ratings,Added 04/04/19,https://untappd.com/b/faberbrau-albis-pale-ale/3159208
https://untappd.com/brewery/198235,"Adliswil, Zürich Switzerland",594,308,2,Heinrich,Pilsner - German,4.7% ABV,40 IBU,(2.85),15 Ratings,Added 11/19/16,https://untappd.com/b/faberbrau-heinrich/1827926
https://untappd.com/brewery/198235,"Adliswil, Zürich Switzerland",594,308,2,Faber Weizen,Hefeweizen,5.3% ABV,N/A IBU,(3.04),14 Ratings,Added 11/01/15,https://untappd.com/b/faberbrau-faber-weizen/1297785
https://untappd.com/brewery/198235,"Adliswil, Zürich Switzerland",594,308,2,Stark,Lager - Euro Strong,6.6% ABV,N/A IBU,(N/A),8 Ratings,Added 04/19/15,https://untappd.com/b/faberbrau-stark/1054504
https://untappd.com/brewery/198235,"Adliswil, Zürich Switzerland",594,308,2,Martinsbier,Lager - Munich Dunkel,5% ABV,N/A IBU,(N/A),6 Ratings,Added 10/31/15,https://untappd.com/b/faberbrau-martinsbier/1294469
https://untappd.com/brewery/198235,"Adliswil, Zürich Switzerland",594,308,2,Saisonbier - do not check in here,Other,N/A ABV,N/A IBU,(N/A),3 Ratings,Added 08/06/17,https://untappd.com/b/faberbrau-saisonbier-do-not-check-in-here/2230266
https://untappd.com/brewery/198235,"Adliswil, Zürich Switzerland",594,308,2,Florian Rauchbier,Rauchbier,4.8% ABV,N/A IBU,(N/A),3 Ratings,Added 05/18/19,https://untappd.com/b/faberbrau-florian-rauchbier/3234292
https://untappd.com/brewery/318101,"Zurich, Zürich Switzerland",555,290,23,Admiral,Farmhouse Ale - Saison,4.5% ABV,N/A IBU,(3.47),94 Ratings,Added 06/15/17,https://untappd.com/b/brewdaz-admiral/2145154
https://untappd.com/brewery/318101,"Zurich, Zürich Switzerland",555,290,23,Michèlle La Belle,Pale Ale - American,6% ABV,N/A IBU,(3.69),90 Ratings,Added 06/15/17,https://untappd.com/b/brewdaz-michelle-la-belle/2145135
https://untappd.com/brewery/318101,"Zurich, Zürich Switzerland",555,290,23,Ätti,Altbier,6% ABV,N/A IBU,(3.38),67 Ratings,Added 06/18/17,https://untappd.com/b/brewdaz-atti/2150994
https://untappd.com/brewery/318101,"Zurich, Zürich Switzerland",555,290,23,Hippie Kuss,Sour - Other,5.5% ABV,N/A IBU,(3.46),65 Ratings,Added 05/07/17,https://untappd.com/b/brewdaz-hippie-kuss/2082432
https://untappd.com/brewery/318101,"Zurich, Zürich Switzerland",555,290,23,Manjula,Stout - Foreign / Export,7% ABV,N/A IBU,(3.59),45 Ratings,Added 06/14/19,https://untappd.com/b/brewdaz-manjula/3279678
https://untappd.com/brewery/318101,"Zurich, Zürich Switzerland",555,290,23,El Stopfer Passion IPA,IPA - International,6.6% ABV,N/A IBU,(3.63),46 Ratings,Added 09/04/18,https://untappd.com/b/brewdaz-el-stopfer-passion-ipa/2830310
https://untappd.com/brewery/318101,"Zurich, Zürich Switzerland",555,290,23,Boris the Beer,Stout - Russian Imperial,7.5% ABV,N/A IBU,(3.78),26 Ratings,Added 04/14/18,https://untappd.com/b/brewdaz-boris-the-beer/2602513
https://untappd.com/brewery/318101,"Zurich, Zürich Switzerland",555,290,23,Ghoulendi,Sour - Gose,6.5% ABV,N/A IBU,(3.38),21 Ratings,Added 10/27/18,https://untappd.com/b/brewdaz-ghoulendi/2913042
